5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_1|1420092000000|1420120800000|[[1420092000000, 1420120800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_2|1420120800000|1420149600000|[[1420120800000, 1420120800000], [1420135200000, 1420149600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_3|1420149600000|1420178400000|[[1420149600000, 1420164000000], [1420178400000, 1420178400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_4|1420178400000|1420207200000|[[1420178400000, 1420207200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_5|1420207200000|1420236000000|[[1420207200000, 1420207200000], [1420221600000, 1420236000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_6|1420236000000|1420264800000|[[1420236000000, 1420250400000], [1420264800000, 1420264800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_7|1420264800000|1420293600000|[[1420264800000, 1420293600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_8|1420293600000|1420322400000|[[1420293600000, 1420293600000], [1420308000000, 1420322400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_9|1420322400000|1420351200000|[[1420322400000, 1420336800000], [1420351200000, 1420351200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_10|1420351200000|1420380000000|[[1420351200000, 1420380000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_11|1420380000000|1420408800000|[[1420380000000, 1420380000000], [1420394400000, 1420408800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_12|1420408800000|1420437600000|[[1420408800000, 1420423200000], [1420437600000, 1420437600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_13|1420437600000|1420466400000|[[1420437600000, 1420466400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_14|1420466400000|1420495200000|[[1420466400000, 1420466400000], [1420480800000, 1420495200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_15|1420495200000|1420524000000|[[1420495200000, 1420509600000], [1420524000000, 1420524000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_16|1420524000000|1420552800000|[[1420524000000, 1420552800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_17|1420552800000|1420581600000|[[1420552800000, 1420552800000], [1420567200000, 1420581600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_18|1420581600000|1420610400000|[[1420581600000, 1420596000000], [1420610400000, 1420610400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_19|1420610400000|1420639200000|[[1420610400000, 1420639200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_20|1420639200000|1420668000000|[[1420639200000, 1420639200000], [1420653600000, 1420668000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_21|1420668000000|1420696800000|[[1420668000000, 1420682400000], [1420696800000, 1420696800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_22|1420696800000|1420725600000|[[1420696800000, 1420725600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_23|1420725600000|1420754400000|[[1420725600000, 1420725600000], [1420740000000, 1420754400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_24|1420754400000|1420783200000|[[1420754400000, 1420768800000], [1420783200000, 1420783200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_25|1420783200000|1420812000000|[[1420783200000, 1420812000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_26|1420812000000|1420840800000|[[1420812000000, 1420812000000], [1420826400000, 1420840800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_27|1420840800000|1420869600000|[[1420840800000, 1420855200000], [1420869600000, 1420869600000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_28|1420869600000|1420898400000|[[1420869600000, 1420898400000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_29|1420898400000|1420927200000|[[1420898400000, 1420898400000], [1420912800000, 1420927200000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_30|1420927200000|1420956000000|[[1420927200000, 1420941600000], [1420956000000, 1420956000000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_31|1420956000000|1420984800000|[[1420956000000, 1420984800000]]
5396C1EE-1C2B-11E5-A01B-A45E60C92DE7|TC1_8hrCoverage_32|1420984800000|1421013600000|[[1420984800000, 1420984800000], [1420999200000, 1421013600000]]
