7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420092000000|1420106400000|[]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420106400000|1420120800000|[]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420120800000|1420135200000|[]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420135200000|1420149600000|[[1420135800000, 1420149600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420149600000|1420164000000|[[1420149600000, 1420164000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420164000000|1420178400000|[[1420164000000, 1420164000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420178400000|1420192800000|[[1420179000000, 1420192800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420192800000|1420207200000|[[1420192800000, 1420207200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420207200000|1420221600000|[[1420207200000, 1420207200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420221600000|1420236000000|[[1420222200000, 1420236000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420236000000|1420250400000|[[1420236000000, 1420250400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420250400000|1420264800000|[[1420250400000, 1420250400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420264800000|1420279200000|[[1420265400000, 1420279200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420279200000|1420293600000|[[1420279200000, 1420293600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420293600000|1420308000000|[[1420293600000, 1420293600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420308000000|1420322400000|[[1420308600000, 1420322400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420322400000|1420336800000|[[1420322400000, 1420336800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420336800000|1420351200000|[[1420336800000, 1420336800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420351200000|1420365600000|[[1420351800000, 1420365600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420365600000|1420380000000|[[1420365600000, 1420380000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420380000000|1420394400000|[[1420380000000, 1420380000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420394400000|1420408800000|[[1420395000000, 1420408800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420408800000|1420423200000|[[1420408800000, 1420423200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420423200000|1420437600000|[[1420423200000, 1420423200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420437600000|1420452000000|[[1420438200000, 1420452000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420452000000|1420466400000|[[1420452000000, 1420466400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420466400000|1420480800000|[[1420466400000, 1420466400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420480800000|1420495200000|[[1420481400000, 1420495200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420495200000|1420509600000|[[1420495200000, 1420509600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420509600000|1420524000000|[[1420509600000, 1420509600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420524000000|1420538400000|[[1420524600000, 1420538400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420538400000|1420552800000|[[1420538400000, 1420552800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420552800000|1420567200000|[[1420552800000, 1420552800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420567200000|1420581600000|[[1420567800000, 1420581600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420581600000|1420596000000|[[1420581600000, 1420596000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420596000000|1420610400000|[[1420596000000, 1420596000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420610400000|1420624800000|[[1420611000000, 1420624800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420624800000|1420639200000|[[1420624800000, 1420639200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420639200000|1420653600000|[[1420639200000, 1420639200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420653600000|1420668000000|[[1420654200000, 1420668000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420668000000|1420682400000|[[1420668000000, 1420682400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420682400000|1420696800000|[[1420682400000, 1420682400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420696800000|1420711200000|[[1420697400000, 1420711200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420711200000|1420725600000|[[1420711200000, 1420725600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420725600000|1420740000000|[[1420725600000, 1420725600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420740000000|1420754400000|[[1420740600000, 1420754400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420754400000|1420768800000|[[1420754400000, 1420768800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420768800000|1420783200000|[[1420768800000, 1420768800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420783200000|1420797600000|[[1420783800000, 1420797600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420797600000|1420812000000|[[1420797600000, 1420812000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420812000000|1420826400000|[[1420812000000, 1420812000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420826400000|1420840800000|[[1420827000000, 1420840800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420840800000|1420855200000|[[1420840800000, 1420855200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420855200000|1420869600000|[[1420855200000, 1420855200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420869600000|1420884000000|[[1420870200000, 1420884000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420884000000|1420898400000|[[1420884000000, 1420898400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420898400000|1420912800000|[[1420898400000, 1420898400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420912800000|1420927200000|[[1420913400000, 1420927200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420927200000|1420941600000|[[1420927200000, 1420941600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420941600000|1420956000000|[[1420941600000, 1420941600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420956000000|1420970400000|[[1420956600000, 1420970400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420970400000|1420984800000|[[1420970400000, 1420984800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420984800000|1420999200000|[[1420984800000, 1420984800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1420999200000|1421013600000|[[1420999800000, 1421013600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421013600000|1421028000000|[[1421013600000, 1421028000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421028000000|1421042400000|[[1421028000000, 1421028000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421042400000|1421056800000|[[1421043000000, 1421056800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421056800000|1421071200000|[[1421056800000, 1421071200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421071200000|1421085600000|[[1421071200000, 1421071200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421085600000|1421100000000|[[1421086200000, 1421100000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421100000000|1421114400000|[[1421100000000, 1421114400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421114400000|1421128800000|[[1421114400000, 1421114400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421128800000|1421143200000|[[1421129400000, 1421143200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421143200000|1421157600000|[[1421143200000, 1421157600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421157600000|1421172000000|[[1421157600000, 1421157600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421172000000|1421186400000|[[1421172600000, 1421186400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421186400000|1421200800000|[[1421186400000, 1421200800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421200800000|1421215200000|[[1421200800000, 1421200800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421215200000|1421229600000|[[1421215800000, 1421229600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421229600000|1421244000000|[[1421229600000, 1421244000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421244000000|1421258400000|[[1421244000000, 1421244000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421258400000|1421272800000|[[1421259000000, 1421272800000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421272800000|1421287200000|[[1421272800000, 1421287200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421287200000|1421301600000|[[1421287200000, 1421287200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421301600000|1421316000000|[[1421302200000, 1421316000000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421316000000|1421330400000|[[1421316000000, 1421330400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421330400000|1421344800000|[[1421330400000, 1421330400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421344800000|1421359200000|[[1421345400000, 1421359200000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421359200000|1421373600000|[[1421359200000, 1421373600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421373600000|1421388000000|[[1421373600000, 1421373600000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421388000000|1421402400000|[[1421388600000, 1421402400000]]
7E8E5478-13C2-11E5-9EA5-A45E60C92DE7|1421402400000|1421416800000|[[1421402400000, 1421416800000]]
